full_text,clean_text,label
Assalamua'laykum Saya Rika Ra'idah Dwicahyani dari Manajemen Bisnis Syariah Institut Agama Islam Tazkia. Kriteria: 1.15-39 thn 2.Domisili Jabodetabek 3.Pernah menggunakan App Riliv/Halodoc (min 1 kali) https://t.co/acFR4778KD OVO/GoPay/uang digital Rp 50.000 (4 org beruntung). https://t.co/3UANJmmsyq,assalamua laykum saya rika ra idah dwicahyani dari manajemen bisnis syariah institut agama islam tazkia kriteria thn domisili jabodetabek pernah menggunakan app riliv halodoc min kali ovo gopay uang digital rp org beruntung,netral
@padangsariku @vitta_mangelep Ecash Ovo gopay ATM Cheque Giro Obligasi dll itu Uang Giral Uang rupiah yg kita pake sehari-hari (Uang Cash) baik logam/kertas = Uang Kartal Selengkapnya https://t.co/xs48nV5wFA,ecash ovo gopay atm cheque giro obligasi dll itu uang giral uang rupiah yg kita pake sehari hari uang cash baik logam kertas uang kartal selengkapnya,netral
@GojekOnTwitt @lambe_ojol ada baiknya gojek memasang tarif maksimal yg bs dibayar tunai menguranhi yg ginian kasian abangnya... jaman sekarang dan pengguna transportasi online ga pakai uang digital ga masuk akal... paksa pakai gopay atau yg lain...,ada baiknya gojek memasang tarif maksimal yg bs dibayar tunai menguranhi yg ginian kasian abangnya jaman sekarang dan pengguna transportasi online ga pakai uang digital ga masuk akal paksa pakai gopay atau yg lain,negatif
"suatu saat giliran kantor bank hilang, dan sama aja bisa mendapat senyum dari satpam Digital currency datang lebih cepat, rupiah pun gak ada, diganti reminbi atau mata uang gacor lainnya Kacau banget!","suatu saat giliran kantor bank hilang, dan sama aja bisa mendapat senyum dari satpam Digital currency datang lebih cepat, rupiah pun gak ada, diganti reminbi atau mata uang gacor lainnya Kacau banget!",negatif
"- Kita sudah hidup di era digital, semua sudah bergantung listrik dan teknologi, bahkan e-money sampai mobil sudah mulai berbasis digital","- Kita sudah hidup di era digital, semua sudah bergantung listrik dan teknologi, bahkan e-money sampai mobil sudah mulai berbasis digital",negatif
PayPal Mau Beli GoPay Platform transfer uang digital Amerika Serikat PayPal aka https://t.co/sjs5ov58TG,paypal mau beli gopay platform transfer uang digital amerika serikat paypal aka,netral
GoPay menduduki peringkat teratas sebagai uang elektronik yang paling sering digunakan konsumen menurut hasil survei terbaru oleh perusahaan riset berbasis digital Populix. #GoPay #Populix #UangElektronik #updatebali https://t.co/hhcVSYnVPD https://t.co/OqVUJdfx9U,gopay menduduki peringkat teratas sebagai uang elektronik yang paling sering digunakan konsumen menurut hasil survei terbaru oleh perusahaan riset berbasis digital populix gopay populix uangelektronik updatebali,positif
@kulit_kwaci @luviku @zarazettirazr @ismailfahmi Masalah gopay/ovo itu udh jelas banget om bentuknya uang digital mata uangnya rupiah yg bikin rupiah ya BI kantor Gopay/Ovo jelas ada. Bitcoin kantornya kagak ada yg bikin kagak jelas mata uangnya jg gk jelas negara mana untung/ruginya jg kagak tau darimana.,masalah gopay ovo itu udh jelas banget om bentuknya uang digital mata uangnya rupiah yg bikin rupiah ya bi kantor gopay ovo jelas ada bitcoin kantornya kagak ada yg bikin kagak jelas mata uangnya jg gk jelas negara mana untung ruginya jg kagak tau darimana,negatif
"Kenapa Alfamart selalu terkesan ""malas"" dengan transaksi uang digital? Ada banyak alasan, dari tidak terhubung hingga gangguan jaringan.","Kenapa Alfamart selalu terkesan ""malas"" dengan transaksi uang digital? Ada banyak alasan, dari tidak terhubung hingga gangguan jaringan.",negatif
- Dana saya transaksi topup Gopay gagal masuk,- Dana saya transaksi topup Gopay gagal masuk,negatif
"Gimana caranya aktivasi uang digital kan harus pakai? Ga bisa pake yang lebih umum kayak Gopay lagi nih. Saya sejak Desember gak bisa aktifin LinkAja ini, ribet banget!","Gimana caranya aktivasi uang digital kan harus pakai? Ga bisa pake yang lebih umum kayak Gopay lagi nih. Saya sejak Desember gak bisa aktifin LinkAja ini, ribet banget!",negatif
KITZ VALVE Authorized Distributor Dapatkan hadiah uang digital ovo_id atau @GOPAY_ID senilai rp.100.000 - untuk 2 orang pemenang #graduation giveaway Cara mengikuti sangat gampang; 1. Like postingan ini. 2. https://t.co/jlXCMVj1mA,kitz valve authorized distributor dapatkan hadiah uang digital ovo_id atau senilai rp untuk orang pemenang graduation giveaway cara mengikuti sangat gampang like postingan ini,netral
"- Jangan pernah mau, kalau diminta foto selfie dengan KTP, bisa jadi penipuan untuk pinjaman online atau uang digital, waspada!","- Jangan pernah mau, kalau diminta foto selfie dengan KTP, bisa jadi penipuan untuk pinjaman online atau uang digital, waspada!",negatif
Transaksi bisa menggunakan kartu debet transfer antar bank kartu uang elektronik misalnya Flazz Brizzi Tap Cash E-money dll atau bisa juga berbasis aplikasi di smartphone seperti LinkAja Gopay Ovo Shopeeapay Dana dll. #cashless #desadigital,transaksi bisa menggunakan kartu debet transfer antar bank kartu uang elektronik misalnya flazz brizzi tap cash e money dll atau bisa juga berbasis aplikasi di smartphone seperti linkaja gopay ovo shopeeapay dana dll cashless desadigital,netral
@TheArieAir Mungkin ini waktu yang tepat untuk redenominasi karena sudah cukup banyak orang pindah ke uang digital. Jadi tidak harus terlalu banyak cetak uang kartal karena sudah ada GoPay dll. Moment yang tepat adalah jauh dari bulan puasa dan lebaran.,mungkin ini waktu yang tepat untuk redenominasi karena sudah cukup banyak orang pindah ke uang digital jadi tidak harus terlalu banyak cetak uang kartal karena sudah ada gopay dll moment yang tepat adalah jauh dari bulan puasa dan lebaran,netral
sehari-hari kalian biasa pake uang digital apa ni kalo boleh tau ? ogut dana &amp; gopay.,sehari hari kalian biasa pake uang digital apa ni kalo boleh tau ogut dana amp gopay,netral
Okey Katanya Pakai Akad Sharf (Sebagai Alat Tukar Pembayaran) Dari Rupiah Jadi GoPay/OVO/Dana Dsb. Lalu... Apabila Rupiah Yang Ditukar Menjadi Uang Digital/E-money (gopay/ovo/dana/dll) Dan... https://t.co/SVouijasta,okey katanya pakai akad sharf sebagai alat tukar pembayaran dari rupiah jadi gopay ovo dana dsb lalu apabila rupiah yang ditukar menjadi uang digital e money gopay ovo dana dll dan,netral
Meski jaman dah canggih serba digital.. Pegang uang cash hukumnya fardhu ain .. Kelar nonton pd lapar.. Ibu lg pgn steak.. Begitu nyampe kasir kutanya: - Bisa bayar pake gopay? Ga bisa..! - Pake Dana? Ga bisa..!... https://t.co/k1Er87DzA3,meski jaman dah canggih serba digital pegang uang cash hukumnya fardhu ain kelar nonton pd lapar ibu lg pgn steak begitu nyampe kasir kutanya bisa bayar pake gopay ga bisa pake dana ga bisa,negatif
New normal kondangan: ngado pakai uang digital (dana ovo gopay dll) gak perlu resepsi ,new normal kondangan ngado pakai uang digital dana ovo gopay dll gak perlu resepsi,netral
"4. Pembayaran digital memang baik banget, bisa mengurangi inflasi karena bank nggak perlu cetak uang dan ekonomi masih lancar, thanks!","4. Pembayaran digital memang baik banget, bisa mengurangi inflasi karena bank nggak perlu cetak uang dan ekonomi masih lancar, thanks!",positif
@wisnyu_nyun @yoniceskrrtt @askmenfess Engga inflasi Emoney tuh bapak nuker uang kertas atau real ke digital aja pak nah kalo bapak nuker 50k ya dpt 50k di emoney Sama kyk gopay ovo dkk Inflasi engga dong kan menukar uang bukan memperbanyak uang Sepemikiran saya gtu,engga inflasi emoney tuh bapak nuker uang kertas atau real ke digital aja pak nah kalo bapak nuker k ya dpt k di emoney sama kyk gopay ovo dkk inflasi engga dong kan menukar uang bukan memperbanyak uang sepemikiran saya gtu,netral
"- Si bank digital ini kayaknya udah lengkap banget, buka cuma untuk tampil menarik, fiturnya juga sih bisa dipake apa aja","- Si bank digital ini kayaknya udah lengkap banget, buka cuma untuk tampil menarik, fiturnya juga sih bisa dipake apa aja",positif
Guys aku mau tanya kan ada winner yang ngeclaim ke gopay nah itu kami kirim nya lewat dana yang saldo digital untuk kirim ke gopay tapi kata winner nya belum masuk uang nya tapi ini bukti transaksi nya dah berhasil ini bener apa salah ya? https://t.co/lsFN6pGl5i,guys aku mau tanya kan ada winner yang ngeclaim ke gopay nah itu kami kirim nya lewat dana yang saldo digital untuk kirim ke gopay tapi kata winner nya belum masuk uang nya tapi ini bukti transaksi nya dah berhasil ini bener apa salah ya,netral
YEAY Saatnya Pengumuman Bagi Pemenang #KuisSKKMigas Kuis menghitung berapa banya pipa yang termakan list pemenangnya ya (Segera DM kami info data diri berupa nama no hp serta pengiriman uang digital akan kemana (Ovo/Gopay/ Dana) 1. @noorbinsam (IG) 2. @muhamad_skri (IG) https://t.co/2v1u1DK0Jz,yeay saatnya pengumuman bagi pemenang kuisskkmigas kuis menghitung berapa banya pipa yang termakan list pemenangnya ya segera dm kami info data diri berupa nama no hp serta pengiriman uang digital akan kemana ovo gopay dana ig ig,netral
Buat temen2 yg pake uang digital seperti gopay ovo dana dan semacamya jangan pernah ngasih kode OTP kepada siapapun karna modus penipuan ini masih eksis,buat temen yg pake uang digital seperti gopay ovo dana dan semacamya jangan pernah ngasih kode otp kepada siapapun karna modus penipuan ini masih eksis,netral
Akhirnya BUMN punya dompet digital berbasis QR code yang diberi nama LinkAja. Uang elektronik ini mampu nggak ya mendobrak dua dompet digital lama seperti OVO dan Go-Pay? #LinkAja #OVO #GoPay via @detikfinance https://t.co/sVoy8yQa1h,akhirnya bumn punya dompet digital berbasis qr code yang diberi nama linkaja uang elektronik ini mampu nggak ya mendobrak dua dompet digital lama seperti ovo dan go pay linkaja ovo gopay via,netral
@LindsayYonatan @Nugraha14582568 @caytong @VIVAcoid ada uang digital BUMN Linkaja. harusnya pakai itu bukan Gopay. keuntungan BUMN kembali ke kas negara.kembali ke rakyat. Gopay swasta kembali ke investor.investor siapa?orang luar dan swasta dalam negeri. https://t.co/dUTRDO8vUf,ada uang digital bumn linkaja harusnya pakai itu bukan gopay keuntungan bumn kembali ke kas negara kembali ke rakyat gopay swasta kembali ke investor investor siapa orang luar dan swasta dalam negeri,netral
Baru kali ini bosan dengan uang Untung jaman serba digital mau apa2 tinggal gopay,baru kali ini bosan dengan uang untung jaman serba digital mau apa tinggal gopay,netral
@alfamart min apakah untuk top up uang digital seperti dana linkaja gopay dll. dibatasi hanya sampai jam 22.00 ya?,min apakah untuk top up uang digital seperti dana linkaja gopay dll dibatasi hanya sampai jam ya,netral
"Aktivasi uang digital harus pakai aja, ga bisa pake yang lebih populer kayak Gopay. Saya sendiri sejak Desember gak bisa aktifin LinkAja, benar-benar payah.","Aktivasi uang digital harus pakai aja, ga bisa pake yang lebih populer kayak Gopay. Saya sendiri sejak Desember gak bisa aktifin LinkAja, benar-benar payah.",negatif
@is_pelssy Lebih simple pake uang digital kyk dana atau gopay. Transfer antar bank gratis cek saldo tgl buka apps aj.. Bijimana bank pkat merah mau maju? Ekonomi biaya tinggi,lebih simple pake uang digital kyk dana atau gopay transfer antar bank gratis cek saldo tgl buka apps aj bijimana bank pkat merah mau maju ekonomi biaya tinggi,netral
Seandainya aku pintar IT aku mau bikin app yang menjadi wadah bagi uang-uang digital dilengkapi intelligent suggestion untuk tiap-tiap pembelian. The command would be like [ Yakin mau beli Chapayom pake Gopay? Kalo pake Ovo cashbacknya lebih gede! ] [Pilih YES/NO ] ,seandainya aku pintar it aku mau bikin app yang menjadi wadah bagi uang uang digital dilengkapi intelligent suggestion untuk tiap tiap pembelian the command would be like yakin mau beli chapayom pake gopay kalo pake ovo cashbacknya lebih gede pilih yes no,netral
"Ayo ke Permata, top up OVO simple dan cepat, Jumat ngopi dapat cashback, fitur reksa dan obligasi juga keren!","Ayo ke Permata, top up OVO simple dan cepat, Jumat ngopi dapat cashback, fitur reksa dan obligasi juga keren!",positif
Berikut variasi parafrase dari tweet asli:,Berikut variasi parafrase dari tweet asli:,negatif
Duit nyangkut di atm 2 rebu aje sayangnya bukan main :') Saat tanggal tua dan kantong mulai kering sedihnya aku adalah karena uang pada nyangkut di dompet2 digital dan gabisa dipake misalnya aja di pom yang gabisa bayar pake gopay dan kawan2nya itu Sobat misqiiin -.- Hadeuh,duit nyangkut di atm rebu aje sayangnya bukan main saat tanggal tua dan kantong mulai kering sedihnya aku adalah karena uang pada nyangkut di dompet digital dan gabisa dipake misalnya aja di pom yang gabisa bayar pake gopay dan kawannya itu sobat misqiiin hadeuh,negatif
@ircboy @LinkAja_ Bukan soal bank bg krn proses bank ribet soal uang digital. Makanya ada perusahaan baru fintech yg menangani soal ini di bawah Telkomsel sendiri sehingga memudahkan alur proses seperti pemain ovo dan gopay jd pihak bank bumn yg memiliki emoney gabung kesana,bukan soal bank bg krn proses bank ribet soal uang digital makanya ada perusahaan baru fintech yg menangani soal ini di bawah telkomsel sendiri sehingga memudahkan alur proses seperti pemain ovo dan gopay jd pihak bank bumn yg memiliki emoney gabung kesana,netral
"Variasi 2: kerjaan online, uangnya masuk digital, taruh reksadana sisaannya, ntar di go pay aja, bisa pulang tidur kayak di surga","Variasi 2: kerjaan online, uangnya masuk digital, taruh reksadana sisaannya, ntar di go pay aja, bisa pulang tidur kayak di surga",positif
Bagiamana mau bersaing neh? Ekonomi biaya tinggi. Masyarakat skr lbh cenderung pakai bank swasta atau uang digital spt dana atau gopay free cek saldo bahkan transfer.,bagiamana mau bersaing neh ekonomi biaya tinggi masyarakat skr lbh cenderung pakai bank swasta atau uang digital spt dana atau gopay free cek saldo bahkan transfer,netral
"- Tapi kayaknya Gojek & Tokopedia combo udah siap mengambil alih, bau monopoli, harus dihentikan.","- Tapi kayaknya Gojek & Tokopedia combo udah siap mengambil alih, bau monopoli, harus dihentikan.",negatif
Keunggulan yang disediakan GoFood Festival Surabaya lainnya adalah sistem pembayaran yang sudah digital: GoPay. Melalui GoPay yang memanfaatkan QR Code pengunjung dimudahkan dalam melakukan transaksi tanpa harus menarik uang cash terlebih dahulu.,keunggulan yang disediakan gofood festival surabaya lainnya adalah sistem pembayaran yang sudah digital gopay melalui gopay yang memanfaatkan qr code pengunjung dimudahkan dalam melakukan transaksi tanpa harus menarik uang cash terlebih dahulu,positif
hello @GOPAY_ID buruan lah ngasi fitur tambahan isi ulang uang digital.. d tunggu gebrakan nya..kali aja bisa dipake naek @CommuterLine gitu,hello buruan lah ngasi fitur tambahan isi ulang uang digital d tunggu gebrakan nya kali aja bisa dipake naek gitu,netral
Sebagai anak yang sering lupa dan jarang punya uang cash aku tuh terbantu banget sama dompet digital. Nah inilah salah satu dompet digital yang sering aku gunakan. Yuk mampir dan baca sedikit ceritaku dan GoPay ⏬ https://t.co/T3WqPR0MHz,sebagai anak yang sering lupa dan jarang punya uang cash aku tuh terbantu banget sama dompet digital nah inilah salah satu dompet digital yang sering aku gunakan yuk mampir dan baca sedikit ceritaku dan gopay,positif
@lolakookie17 Shopeepay itu sejenis uang digital ka Kaya ovo/gopay/dana cuma khusus apk shopee,shopeepay itu sejenis uang digital ka kaya ovo gopay dana cuma khusus apk shopee,netral
Yak akhirnya nambah 1 bank digital TMRW. Kenapa? Karena ada promo gopay s.d 600k. Tapi karena males nambah credit card. Jadi mentok di 350k aja. Bunganya jg 4% oke juga. Selagi bakar uang manfaatin deh hehe Kalo mau download trs pake referal ini ️ M01380095373 ⬅️ https://t.co/dInTAwmLWT,yak akhirnya nambah bank digital tmrw kenapa karena ada promo gopay s d k tapi karena males nambah credit card jadi mentok di k aja bunganya jg oke juga selagi bakar uang manfaatin deh hehe kalo mau download trs pake referal ini m,netral
"1. Bank tsb lagi promo, ngasih uang reward klo kamu mendaftar ke bank digital mereka, mulai dari seabank, k neo, k bank jago, dan lainnya banyak! cobain deh, wajib nyoba!","1. Bank tsb lagi promo, ngasih uang reward klo kamu mendaftar ke bank digital mereka, mulai dari seabank, k neo, k bank jago, dan lainnya banyak! cobain deh, wajib nyoba!",positif
